,PGC,GWGC_name,HyperLEDA_name,2MASS_name,SDSS-DR12_name,Type,RA,Dec,dist,dist_err,z,B_mag,B_err,B_Abs,J_mag,J_err,H_mag,H_err,K_mag,K_err,flag2,flag3,Av,SkyCoord,HST,used
793,31285.0,UGC05738,UGC05738,10342982+3515238,,G,158.624252,35.256626000000004,25.758681181300002,,0.015248,14.054,,-18.0006,12.419,0.027999999999999997,11.823,0.040999999999999995,11.572000000000001,0.053,3,1,0.072,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (158.624252, 35.256626)>",0.0,False
794,39763.0,PGC039763,PGC039763,12200453+7529504,,G,185.018875,75.49736,25.114552119000003,,0.013663999999999999,14.762,,-17.2376,12.456,0.03,11.765999999999998,0.037000000000000005,11.579,0.055999999999999994,3,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.018875, 75.49736)>",0.0,False
795,22969.0,UGC04238,UGC04238,08113675+7625182,,G,122.903145,76.421738,25.1793905008,,0.00483735241868,12.6,0.3,-19.4052,12.365,0.045,11.745,0.071,11.587,0.102,3,1,0.11,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (122.903145, 76.421738)>",0.0,False
796,20044.0,UGC03604,UGC03604,07022214+8057111,,G,105.592262,80.953102,33.521662401,,0.011895000000000001,13.443,,-19.1836,12.445,0.035,11.845,0.046,11.592,0.076,3,1,0.125,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (105.592262, 80.953102)>",0.0,False
797,13211.0,ESO548-043,ESO548-043,03341053-1933298,,G,53.543915000000005,-19.558279000000002,29.6699172656,,0.039948000000000004,15.392999999999999,,-16.9686,12.732999999999999,0.028999999999999998,11.958,0.035,11.591,0.055999999999999994,3,1,0.095,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (53.543915, -19.558279)>",0.0,False
798,22414.0,NGC2504,NGC2504,07595230+0536303,,G,119.96795700000001,5.608433,38.434001145,,0.023369,14.152000000000001,,-18.7716,12.505999999999998,0.034,11.879000000000001,0.045,11.587,0.07,3,1,0.052,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (119.967957, 5.608433)>",0.0,False
799,5382.0,UGC01020,UGC01020,01264399+1715521,,G,21.683321,17.264484,35.0699342941,,0.007367,14.103,,-18.6217,12.58,0.04,11.905,0.061,11.638,0.076,3,1,0.435,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (21.683321, 17.264484)>",0.0,False
800,36653.0,PGC036653,PGC036653,11453698+3117584,,G,176.404099,31.299576000000002,27.795812194699998,,0.018831999999999998,15.033,,-17.1869,12.543,0.026000000000000002,11.841,0.034,11.593,0.048,3,1,0.065,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (176.404099, 31.299576)>",0.0,False
801,49142.0,PGC049142,PGC049142,13504151+4016456,,G,207.672974,40.279334999999996,34.5103750217,,0.029726,14.878,,-17.8117,12.522,0.026000000000000002,11.863,0.036000000000000004,11.592,0.055,3,1,0.019,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.672974, 40.279335)>",0.0,False
802,54779.0,NGC5916A,NGC5916A,15211384-1306022,,G,230.30767799999998,-13.100622999999999,31.5929534602,,0.0058170029085,13.24,0.34,-19.258,12.462,0.037000000000000005,11.87,0.05,11.644,0.094,3,1,0.378,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (230.307678, -13.100623)>",0.0,False
803,27602.0,UGC05151,UGC05151,09402705+4820158,,G,145.112732,48.337749,15.5051825041,,0.009148,13.837,,-17.1154,12.389000000000001,0.028999999999999998,11.764000000000001,0.048,11.604000000000001,0.061,3,1,0.06,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (145.112732, 48.337749)>",0.0,False
804,42769.0,NGC4641,NGC4641,12430765+1203039,,G,190.781906,12.051109,30.4970054115,,0.00420504210252,14.09,0.33,-18.3313,12.515,0.052000000000000005,11.952,0.067,11.61,0.11,3,1,0.091,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (190.781906, 12.051109)>",0.0,False
805,51984.0,UGC09356,UGC09356,14325352+1135414,,G,218.22302200000001,11.594852000000001,31.696939458000003,,0.00603855301928,14.24,0.53,-18.2651,12.425999999999998,0.04,11.842,0.054000000000000006,11.61,0.094,3,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (218.223022, 11.594852)>",0.0,False
806,47231.0,NGC5169,NGC5169,13281003+4640196,,G,202.041809,46.672138000000004,37.2354927754,,0.02342,14.133,,-18.7218,12.603,0.053,11.907,0.068,11.616,0.10099999999999999,3,1,0.097,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (202.041809, 46.672138)>",0.0,False
807,25513.0,ESO564-019,ESO564-019,09052751-1831299,,G,136.36463899999998,-18.524979000000002,31.294015478400002,,0.016138,13.672,,-18.8053,12.534,0.046,11.904000000000002,0.065,11.649000000000001,0.09699999999999999,3,1,0.33,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (136.364639, -18.524979)>",0.0,False
808,46939.0,PGC046939,PGC046939,13251601-2038589,,G,201.31672700000001,-20.649721,35.0048634677,,0.018855,14.238,,-18.4826,12.538,0.035,11.892999999999999,0.040999999999999995,11.640999999999998,0.07400000000000001,3,1,0.274,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (201.316727, -20.649721)>",0.0,False
809,54061.0,UGC09741,UGC09741,15083350+5217461,,G,227.139587,52.296146,39.3983931001,,0.015939,13.901,,-19.0764,12.61,0.054000000000000006,11.956,0.07,11.614,0.105,3,1,0.065,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (227.139587, 52.296146)>",0.0,False
810,3219.0,IC1596,IC1596,00544282+2131215,,G,13.678428,21.522645999999998,36.1286338665,,0.010922,14.034,,-18.7553,12.552999999999999,0.033,11.93,0.044000000000000004,11.625,0.08,3,1,0.132,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (13.678428, 21.522646)>",0.0,False
811,3351.0,UGC00578,UGC00578,00562114+3949328,,G,14.088087,39.825787,23.036211704,,0.009441,14.295,,-17.5171,12.407,0.028999999999999998,11.806,0.047,11.632,0.068,3,1,0.163,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (14.088087, 39.825787)>",0.0,False
812,40801.0,NGC4423,NGC4423,12270897+0552488,,G,186.787384,5.880225,15.750713375,,0.0043929921964999995,13.6,0.3,-17.3865,12.455,0.059000000000000004,11.882,0.071,11.627,0.131,3,1,0.056,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (186.787384, 5.880225)>",0.0,False
813,12519.0,PGC012519,PGC012519,03203300+4134265,,G,50.137524,41.574047,37.3440320651,,0.015094999999999999,15.884,,-16.9771,12.667,0.025,11.925,0.031,11.681,0.043,3,1,0.449,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (50.137524, 41.574047)>",0.0,False
814,22524.0,UGC04159,UGC04159,08015114+6124472,,G,120.46311999999999,61.413132,25.183713113899998,,0.011413,13.695,,-18.3106,12.542,0.035,11.954,0.055,11.648,0.065,3,1,0.187,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (120.46312, 61.413132)>",0.0,False
815,13190.0,NGC1359,NGC1359,03334769-1929310,,G,53.448742,-19.491947,30.341095523000003,,0.00901950450975,12.38,0.3,-20.0302,12.277999999999999,0.038,11.693,0.053,11.638,0.105,3,1,0.099,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (53.448742, -19.491947)>",0.0,False
816,1924.0,UGC00313,UGC00313,00312612+0612243,,G,7.858834,6.206764,30.8564978237,,0.014473,13.945,,-18.5017,12.548,0.046,11.942,0.071,11.64,0.09699999999999999,3,1,0.075,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (7.858834, 6.206764)>",0.0,False
817,39965.0,IC0783,IC0783,12213877+1544427,,G,185.411575,15.745211999999999,18.7246829688,,0.00413091206546,14.63,0.41,-16.7321,12.51,0.046,11.818,0.069,11.644,0.094,3,1,0.06,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.411575, 15.745212)>",0.0,False
818,23660.0,UGC04393,UGC04393,08260435+4558028,,G,126.51815,45.967457,32.4466207599,,0.00314202157101,12.7,0.3,-19.8558,12.366,0.028999999999999998,11.802,0.046,11.654000000000002,0.07,3,1,0.113,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (126.51815, 45.967457)>",0.0,False
819,45858.0,PGC045858,PGC045858,13121766+2641101,,G,198.073608,26.686163,15.3458146532,,0.010339,14.100999999999999,,-16.8289,12.482000000000001,0.040999999999999995,11.776,0.062,11.647,0.079,3,1,0.038,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (198.073608, 26.686163)>",0.0,False
820,25103.0,NGC2709,NGC2709,08561285-0314353,,G,134.053543,-3.243148,29.314908248400002,,0.012549,14.609000000000002,,-17.7264,12.462,0.033,11.784,0.05,11.654000000000002,0.084,3,1,0.043,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (134.053543, -3.243148)>",0.0,False
821,25063.0,PGC025063,PGC025063,08553314+3112417,,G,133.888123,31.211599,30.921471318000002,,0.023306999999999998,15.548,,-16.9033,12.700999999999999,0.021,11.967,0.03,11.661,0.035,3,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (133.888123, 31.211599)>",0.0,False
822,37832.0,UGC06992,UGC06992,12001901+5039101,,G,180.079239,50.652821,15.027106908499999,,0.012043,14.114,,-16.7704,12.58,0.039,11.968,0.051,11.659,0.081,3,1,0.053,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (180.079239, 50.652821)>",0.0,False
823,41803.0,IC3510,IC3510,12341479+1104177,,G,188.56163,11.071589,18.9316883121,,0.020903,14.687000000000001,,-16.6989,12.687999999999999,0.053,11.949000000000002,0.067,11.665,0.1,3,1,0.08,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (188.56163, 11.071589)>",0.0,False
824,6732.0,IC1730,IC1730,01495792+2200440,,G,27.491359999999997,22.012228,38.334105742199995,,0.018381,14.712,,-18.2059,12.627,0.031,11.884,0.036000000000000004,11.682,0.069,3,1,0.2,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (27.49136, 22.012228)>",0.0,False
825,36643.0,PGC036643,PGC036643,11452617-1006103,,G,176.35907,-10.102886,24.6304738437,,0.009888,14.198,,-17.7594,12.512,0.048,11.865,0.059000000000000004,11.672,0.12300000000000001,3,1,0.092,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (176.35907, -10.102886)>",0.0,False
826,27026.0,UGC05050,UGC05050,09311097+7627540,,G,142.795746,76.465027,36.289209600599996,,0.027491,14.273,,-18.5259,12.773,0.049,12.033,0.065,11.675,0.079,3,1,0.074,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (142.795746, 76.465027)>",0.0,False
827,46049.0,PGC046049,PGC046049,13143041-1732009,,G,198.626709,-17.53359,32.6459921427,,0.019906999999999998,14.508,,-18.0611,12.658,0.037000000000000005,11.915999999999999,0.040999999999999995,11.703,0.09300000000000001,3,1,0.234,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (198.626709, -17.53359)>",0.0,False
828,57098.0,UGC10200,UGC10200,16054591+4120410,,G,241.44129900000001,41.344749,32.0695880296,,0.013722,13.985,,-18.5455,12.439,0.028999999999999998,11.877,0.039,11.675999999999998,0.061,3,1,0.026,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (241.441299, 41.344749)>",0.0,False
829,21976.0,UGC04054,UGC04054,07505601+2353467,,G,117.733383,23.89633,31.3156765658,,0.012346,14.165999999999999,,-18.3128,12.600999999999999,0.04,11.945,0.057,11.702,0.09,3,1,0.189,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (117.733383, 23.89633)>",0.0,False
830,41614.0,IC3478,IC3478,12324421+1411458,,G,188.184235,14.196059,29.306250061900002,,0.007087,14.220999999999998,,-18.1138,12.540999999999999,0.032,11.898,0.051,11.687999999999999,0.066,3,1,0.093,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (188.184235, 14.196059)>",0.0,False
831,40828.0,IC3369,IC3369,12271690+1601282,,G,186.820419,16.024527,26.9349297731,,0.002825,14.384,,-17.7676,12.475999999999999,0.027999999999999997,11.919,0.044000000000000004,11.687000000000001,0.055,3,1,0.077,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (186.820419, 16.024527)>",0.0,False
832,13386.0,NGC1390,NGC1390,03375216-1900300,,G,54.467335,-19.008352,20.691866376700002,,0.017261000000000002,14.414000000000001,,-17.165,12.593,0.04,11.887,0.052000000000000005,11.704,0.08800000000000001,3,1,0.169,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (54.467335, -19.008352)>",0.0,False
833,36990.0,UGC06805,UGC06805,11501218+4204298,,G,177.550781,42.074951,21.0069195767,,0.013024,14.748,,-16.8638,12.52,0.026000000000000002,11.91,0.046,11.690999999999999,0.054000000000000006,3,1,0.057,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (177.550781, 42.074951)>",0.0,False
834,60124.0,IC4660,IC4660,17214521+7550552,,G,260.438416,75.848671,23.377452868200002,,0.006712,13.815999999999999,,-18.028,12.524000000000001,0.039,11.92,0.057,11.702,0.08800000000000001,3,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (260.438416, 75.848671)>",0.0,False
835,3250.0,NGC0298,NGC0298,00550234-0719591,,G,13.75978,-7.333088,28.0078295156,,0.005954999999999999,13.71,,-18.5264,12.6,0.038,11.927,0.055,11.727,0.086,3,1,0.262,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (13.75978, -7.333088)>",0.0,False
836,40494.0,NGC4376,NGC4376,12251806+0544280,,G,186.325256,5.741135,15.8411776915,,0.007209,13.411,,-17.5879,12.574000000000002,0.065,11.853,0.07200000000000001,11.703,0.141,3,1,0.062,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (186.325256, 5.741135)>",0.0,False
837,24489.0,ESO563-016,ESO563-016,08431574-2039454,,G,130.815598,-20.662615,27.882347908200003,,0.009783,13.16,,-19.0666,12.642999999999999,0.057999999999999996,11.829,0.07,11.751,0.11199999999999999,3,1,0.379,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (130.815598, -20.662615)>",0.0,False
838,22947.0,UGC04242,UGC04242,08105924+7247400,,G,122.74684099999999,72.794472,36.5583032456,,0.020527,14.572000000000001,,-18.2429,12.632,0.033,11.998,0.051,11.716,0.067,3,1,0.067,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (122.746841, 72.794472)>",0.0,False
839,32364.0,UGC05923,UGC05923,10490754+0655026,,G,162.281448,6.917391,11.5969017984,,0.00701,14.122,,-16.1997,12.56,0.040999999999999995,11.92,0.051,11.725,0.091,3,1,0.072,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (162.281448, 6.917391)>",0.0,False
840,53648.0,IC1084,IC1084,15011485-0728297,,G,225.31190499999997,-7.4749360000000005,30.7308867294,,0.007109000000000001,14.285,,-18.1529,12.501,0.044000000000000004,11.825999999999999,0.055999999999999994,11.749,0.096,3,1,0.231,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (225.311905, -7.474936)>",0.0,False
841,90146.0,PGC090146,PGC090146,11234594-0442236,,G,170.941437,-4.70657,39.1159915359,,0.027929000000000002,15.228,,-17.7338,12.741,0.023,12.033,0.03,11.74,0.049,3,1,0.108,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.941437, -4.70657)>",0.0,False
842,49322.0,NGC5346,NGC5346,13530191+3934498,,G,208.257996,39.580524,36.9012183647,,0.00849870424935,14.17,0.3,-18.6652,12.665999999999999,0.038,12.036,0.053,11.742,0.08,3,1,0.04,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (208.257996, 39.580524)>",0.0,False
843,52395.0,NGC5705,NGC5705,14394969-0043061,,G,219.95704700000002,-0.718384,25.9705418051,,0.006876,13.887,,-18.1854,12.661,0.057999999999999996,11.921,0.07200000000000001,11.763,0.128,3,1,0.108,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (219.957047, -0.718384)>",0.0,False
844,1771.0,UGC00285,UGC00285,00285113+2856226,,G,7.213058,28.939617,30.7308867294,,0.013697999999999998,14.662,,-17.7759,12.737,0.034,12.050999999999998,0.047,11.765,0.061,3,1,0.111,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (7.213058, 28.939617)>",0.0,False
845,25910.0,UGC04824,UGC04824,09113357+5115154,,G,137.889893,51.254295,33.9422558415,,0.00717465358733,13.34,0.3,-19.3137,12.616,0.048,11.9,0.065,11.755999999999998,0.086,3,1,0.048,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (137.889893, 51.254295)>",0.0,False
846,57627.0,UGC10297,UGC10297,16152880+1854174,,G,243.87004100000001,18.904839000000003,34.206785415300004,,0.00826854413427,13.16,0.3,-19.5106,12.714,0.035,12.05,0.049,11.769,0.067,3,1,0.148,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (243.870041, 18.904839)>",0.0,False
847,59093.0,UGC10589,UGC10589,16502344+5550187,,G,252.597687,55.838554,34.7749587604,,0.00751443375722,14.75,0.5,-17.9563,12.739,0.057999999999999996,11.964,0.069,11.755,0.11,3,1,0.034,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (252.597687, 55.838554)>",0.0,False
848,57997.0,UGC10370,UGC10370,16233511+4544436,,G,245.89631699999998,45.745472,30.5663015174,,0.014222,14.852,,-17.5742,12.583,0.031,11.950999999999999,0.043,11.755,0.065,3,1,0.021,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (245.896317, 45.745472)>",0.0,False
849,47295.0,PGC047295,PGC047295,13284978+4615443,,G,202.207458,46.262306,39.5678477696,,0.017803,14.652000000000001,,-18.3347,12.663,0.036000000000000004,12.027999999999999,0.047,11.762,0.073,3,1,0.061,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (202.207458, 46.262306)>",0.0,False
850,3791067.0,2MASXJ12324271+1554358,,12324271+1554358,,G,188.17799399999998,15.909947,18.345213876600003,,0.00413091206546,15.603,,-15.7146,15.300999999999998,0.09300000000000001,14.558,0.127,14.547,0.183,2,1,0.069,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (188.177994, 15.909947)>",0.0,False
851,32645.0,UGC05989,UGC05989,10523193+1947318,,G,163.133057,19.792175,31.484638866799997,,0.0070030000000000005,13.720999999999998,,-18.7695,13.317,0.046,12.727,0.068,12.534,0.09300000000000001,1,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (163.133057, 19.792175)>",0.0,False
852,1714.0,PGC001714,PGC001714,00275155+0329228,,G,6.964797,3.489693,21.0587126111,,0.00417921208961,16.02,0.4,-15.5972,14.993,0.081,14.186,0.098,14.119000000000002,0.136,2,1,0.058,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (6.964797, 3.489693)>",0.0,False
